324,47,Not knowing the appropriate manners for the formal occasion， I felt so embarrassed that I could have sunk into the floor. ,知らずに・適切な作法を／その格式的な行事の／／私は感じた・とても恥ずかしいと／次のほど・私が沈むことができたであろうほど／床の中へと。 ,その格式的な行事において正しい作法がわからず，私は穴があったら入りたいぐらい恥ずかしかった。   
325,47,Now and then， the would-be painter sighs and wishes he were endowed with an artistic talent for painting masterpieces like Renoir's. ,時々／その画家志望者はため息をつく／そして思う／自分に授けられていればなあと／芸術的な才能が／描くための・傑作を／ルノアール（の傑作）のような。 ,その画家志望者は時々ため息をつき，自分にルノワールの傑作が描けるような芸術的才能があればなあと思う。   
326,47,“I wish I hadn't lost my temper and said such a nasty thing to her，” Don lamented， “I wish she would forgive me.” ,「私は思う／私がかっとならなければよかったと／そして言わなければよかったと・あんなひどいことを／彼女に」／とドンは嘆いた／「私は願う／彼女が私を許してくれたらなあと」 ,「ああ，短気を起こして彼女にあんなひどいことを言うんじゃなかったよ」 とドンは嘆いた。「僕のことを許してくれればいいのだけど」   
327,47,“Would it be all right if I used your mobile phone?” “By all means.  Let's see ... There it is.  It's in the right-hand corner， next to the TV set.” ,「それは差し支えないでしょうか／もし私が使ったとしたら・あなたの携帯電話を」「是非どうぞ。えーっと...あそこにそれはある。それはあります／右手の隅に／テレビの隣りに」 ,「携帯電話を使わせてもらっていいですか？」「どうぞどうぞ。えーっと...あっ，あそこです。右手の隅のテレビの隣にあります」  
328,47,The note said， “I'd be grateful if you would promptly deliver the commodities listed below， along with the usual goods.” ,そのメモは述べていた／「私はありがたいのですが／もしあなたに迅速に配達してもらえれば・商品を／一覧表にされたところの・下記に／共に・いつもの商品と（共に）」 ,そのメモには「いつもの商品と一緒に，下記にリストアップした商品を至急送ってもらえるとありがたいです」と書いてあった。   
329,47,“I wonder if you could help me with my homework? I'm really stuck. No matter how I read it， this paragraph doesn't seem to make sense.” ,「私は思う・あなたが私を助けることができるだろうかと／私の宿題を。私は本当に行き詰まっている。関係なく／どのようにして私がそれを読むかに／／この段落は思えない・意味をなしていると」 ,「この宿題を手伝っていただいていいでしょうか。全くお手上げなんです。どう読んでも，この段落が意味をなさないように思えるんです」   
330,48,“Do you mind if I smoke?” I asked. She cleared her throat and replied， “I'd rather you didn't.  Honestly， I have an allergy to cigarette smoke.” ,「あなたは気に障りますか／もし私がタバコを吸ったら」／と私は尋ねた。彼女は取り除いた・喉（のつっかえを）／そして答えた／「私はどちらかというと望む／あなたがそうしないことを。正直に言って／私は持っている・アレルギーを／タバコの煙に対して」 ,「タバコを吸ってもかまいませんか？」と私は尋ねた。彼女は咳払いをして答えた。「できれば吸わないでいただきたいです。正直，たばこの煙にはアレルギーがありまして」   
331,48,She looked as if she were about to burst into tears， when all at once she burst out laughing as though she had gone mad. ,彼女は様子だった／まるで彼女が寸前であるかのような・どっと泣き出す／するとその時／突然／彼女はどっと笑い出した／まるで彼女がなってしまったかのように・頭がおかしく。 ,どっと笑い出した／まるで彼女がなってしまったかのように・頭がおかしく。彼女は今にも泣き出しそうな表情をしていたかと思うと，突然気が狂ったかのように笑い出した。   
332,48,It was a decade before the superpower got over the shock of losing the war， and it took even longer for the psychological scars to heal. ,時間は10年だった／次の以前に・その超大国が乗り越える・ショックを／負けたことの・その戦争に／そして／それは必要とした・さらにより長い時間を／心理的な傷跡が／治ることは。 ,その超大国が敗戦のショックから立ち直るまでには10年かかった。そしてその精神的な傷跡が癒えるまでにはさらに長い年月がかかった。   
333,48,It has been ten years since we set about extending this road to the city center， but as it is， it will probably be another two years before we complete it. ,時間は今までで10年である／次の時以来・私達が取りかかった（時以来）・拡張することに・この道路を／街の中心部まで／しかし／現状では／時間はおそらくさらにあと２年だろう／次の以前には・我々がそれを完成する（以前には）。 ,この道路を街の中心部まで拡張する工事を始めて10年が経ちますが，現状では完成までにおそらくあと2年かかるでしょう。   
334,48,He proclaimed， “Terrorism is a great threat to world peace.  It is time the international community cooperated in eliminating it once and for all.” ,彼は宣言した／「テロ行為は大きな脅威である／世界平和にとって。今は時である／（すなわちその時に）国際的な共同体が協力を行う／それを廃絶することにおいて／これを限りに」 ,彼は宣言した。「テロは世界平和を脅かす大きな脅威です。今こそ国際社会が一致協力し，これを限りにテロを撲滅すべきなのです」   
335,48,In spite of her annoyance， Miss Ford scolded the mischievous pupil mildly by saying， “It is high time you learned to tell right from wrong.” ,かかわらず・自分のいらだち（にも）／フォード先生は叱った・そのいたずら好きな児童を／穏やかに／言うことによって／「今はもう潮時である／（すなわちその時に）君が身につける／見分けることを・正しいことを・間違ったことから（区別して）」 ,フォード先生はいらだっていたが，そのいたずらっ子の児童を優しく叱った。「君もそろそろ正しいことと間違ったことの区別ができるようにならないとね」   
336,48,Financial institutions invested heavily in property. With land prices soaring， it was extremely difficult to resist the temptation of easy profits. ,金融の機関は投資した／大量に／土地と建物に。次の状況で・土地の価格が・急上昇している（状況で）／それは極めて難しかった／抵抗することは・誘惑に／たやすい利益（獲得）の。 ,金融機関は土地と建物に多額の投資を行った。土地価格が急上昇する中，濡れ手に粟で利益を得るという誘惑に耐えるのは極めて困難なことだった。   
337,49,The two plants look exactly alike.  Thus it would be all but impossible for someone other than a botanical expert to distinguish one from the other. ,その２つの植物は見える・まさしく同様に。それ故に／それはほとんど不可能であろう／誰かが／植物学の専門家以外の／区別することは・片方を／もう一方から（分けて）。 ,その２つの植物の外見はそっくりである。よって植物学の専門家でもない限り両者を見分けるのはほとんど不可能だろう。   
338,49,“It was so thoughtful of you to send me the money. You saved my life.  I'm much obliged.” “Don't mention it.  It was the least I could do.” ,「それはとても思いやりがあった／つまりあなたのことですが／送ることは・私に・そのお金を。あなたは救った・私の命を。私はとても感謝しています」「そんなことを口にしないで下さい。それは最小限のことでした／（すなわちそれを） 私が行うことのできる」 ,「お金を送っていただいて本当にご親切様です。助かりました。とても感謝しております」「礼には及びません。たいしたことはしていませんから」   
339,49,“There is no use wailing about past failures.  It's no use crying over spilt milk.” “You're right.  Let's face up to the harsh reality and make the best of it.” ,「何の役立ちもない／嘆き悲しむことに／過去の失敗について。それは何の役立ちもない／泣くことは／こぼされたミルクに関して」「あなた（の言うこと）は正しい。しっかり受け止めましょう・その厳しい現実を／そしてそれを前向きにとらえましょう」 ,「過去の失敗を嘆いても仕方がない。覆水盆に返らずだ」「その通りですね。厳しい現実だけどしっかりと受け止めて，前向きに頑張りましょう」   
340,49,It was worthwhile my taking the trouble to apply for a local authority grant.  I was awarded as much as $2，000 by the city council. ,それは価値があった／私が取ったことは・手間を／申し込むという／地方当局の助成金を得るために。私は授与された・なんと２千ドルも／市の評議会によって。 ,わざわざ地方助成金の申請を行った甲斐があった。市の評議会から２千ドルものお金がおりたのだ。   
341,49,It was silly of me but I took it for granted that she was content with her life.  It never occurred to me that she would be full of dissatisfaction. ,それは愚かだった／私のことだ／が／私はそれを取っていた・当然のこととして／次のことを・彼女が満足していることを・自分の生活に。それは一度もひらめかなかった・私には／次のことは・彼女がいっぱいであろうということは・不満で。 ,私が愚かだったのですが，私は彼女が自分の生活に満足していると決めつけていました。不満でいっぱいであろうなどとは思いもしなかったのです。   
342,49,It is said that this unique tradition is related to that sacred custom and each dates back to medieval times and ancient times， respectively. ,それが言われている／次のことが・この独特な伝統は関係があると／その神聖な風習に／そしておのおのはその起源をさかのぼると／中世の時代に／そして古代の時代に／それぞれ。 ,この独特な伝統はその神聖な風習とかかわりがあり，前者（＝独特な伝統）は中世に，後者（＝神聖な風習）は古代に，それぞれ起源をさかのぼると言われている。 
343,49,“No wonder the negotiation broke down!  To begin with， our representatives are not good at bargaining with tough negotiators.” ,「（それは）何の不思議もない／その交渉が決裂したことは。まず第一に／我々の代表者達はうまくない・交渉することが／手強い交渉者達と」 ,「交渉が決裂したのは何ら不思議ではない。そもそも，我々の代表者はタフな交渉相手との取引がうまくないのだ」   
344,50,We have it from a reliable source that， owing to a long drought and famine， the isolated country is in need of outside support， including food aid.  ,私達はそれを聞いている／信頼できる情報源から／次のことを／原因で・長い日照りと飢饉が／その孤立した国は必要な状態にあると・外部の援助が／含む・食料援助を。 ,信頼すべき筋からの情報によれば，長い日照りと飢饉によってその孤立した国は食料援助を含む外部からの支援が必要だとのことです。   
345,50,Conventional wisdom has it that labor productivity rises in proportion to incentives offered， such as bonus payments and speedy promotion. ,一般的に受け入れられている考え方はそれをもっている／以下のことを・労働生産性は上昇する／比例して／刺激に・差し出されるところの／例えば（以下のような）・ボーナスの支払いや迅速な昇進（のような）。 ,労働生産性はボーナスや迅速な昇進といった刺激（インセンティブ）に比例して上昇する，というのが一般的な考え方だそうです。   
346,50,Bureaucrats argued that it was desirable if not essential that the proposition be examined in minute detail before they proceeded any further. ,官僚達は主張した／次のことを・それが望ましいと／たとえ必要不可欠ではないにせよ／次のことが・その提案が調べられる（ことが）／非常に細かな詳細に／次の以前に・彼等が先へと進む（以前に）／少しでも先に。 ,官僚達は，事を進める前に，まずは提案内容を隅々まで調べることが，必要不可欠とは言わないまでも望ましいと主張した。   
347,50,It is only natural that we should be afraid of gangsters， because they think nothing of resorting to violence in order to resolve disputes. ,それはごく当然である／次のことは・私達が恐れるのは・ギャング達を／何故ならば彼らは何とも思わないからだ・訴えることを・暴力に／目的で・解決する（目的で）・争いを。 ,我々がギャングを恐れるのはごく当たり前のことですよ。彼らは争いごとを解決するのに暴力に訴えることを何とも思わないのですから。   
348,50,It was during this time in the Heian period that aristocrats lived in luxury and enjoyed wealth and privilege to their hearts' content. ,それは（他でもなく）／この期間中であった／平安時代の／次のことは・貴族達が暮らしていたのは／贅沢に／そして享受していたのは・富と特権を／彼らの心の満足に至るまで。 ,貴族が贅沢に暮らし，富と権力を心ゆくまで享受していたのは平安時代のこの時期でした。   
349,50,“In my family， it's my mom who wears the pants， so to speak.” “In mine， it's my dad who calls the shots.  He's in charge of everything.” ,「私の家族では／それは（他でもなく）私のお母さんです／誰が主導権を握っているかというと／いわゆる」「私の家族では／それは私のお父さんです／誰が指揮をとっているかというと。彼は担当している／全てを」 ,「うちの家ではいわゆる主導権を握っているのはお母さんね」「うちは決定権は父さんにある。父さんが何でも仕切るんだ」   
350,50,The gifted poet stood out in her youth， and yet it wasn't until she turned 30 that her sophisticated poetry became widely recognized. ,その才能ある詩人は際立っていた／彼女の若い時に／しかし／それは彼女が30歳になるまでではなかった／以下のことは・彼女の洗練された詩がなったのは・広く認められるように。 ,その才能ある詩人は若い頃から際立っていたが，彼女の洗練された詩が広く認められるようになったのは彼女が30歳になってからだった。   
351,51,“What is it that makes you so sure of yourself ? You should know better than to confuse popularity with ability.” “So， you're jealous of my success after all.” ,「何ですかそれは／次のことは・させているのは・君を・そんなに自信たっぷりに・自分のことに。君はより分別を知るべきだ／混同することより・人気を・能力と」「だから／あなたは嫉妬しているということです・私の成功を／結局のところ」 ,「君はどうしてそんなに自信満々なんだ？ 人気と実力を混同するなんて愚かなことだよ」「結局のところ，あなたは私の成功をねたんでいるのよ」   
352,51,With a depressed expression on her face， she wondered out loud， “Why was it that he abruptly began neglecting his work and eventually abandoned us?” ,状態で・ひどく落胆した表情が・顔にある／彼女は思った／声に出して／「何故だったのか・それは／次のことは・彼が突然始めたのは・怠ることを・自分の仕事を／そして最後には私達を捨てたのは」 ,ひどく落胆した面もちで彼女はつぶやいた。「あの人が急に仕事を怠るようになり，挙げ句の果てに私達まで捨ててしまったのはいったいなぜ？」   
353,51,“It's disgusting the way they exploit and discriminate against the weak.  I insist that you take immediate action to correct the situation.” ,「それは（人に）嫌悪感をもたらす／そのやり方は・（すなわちそのやり方で）彼らは搾取し，そして差別をしている・弱者を。私は強く求めます／次のことを・あなた方が取ることを・即座の行動を／正すための・この状況を」 ,「彼らの弱者に対する搾取と差別のやり方には嫌悪感を覚えます。この状況を是正するために直ちに行動を起こしていただくよう強く求めます」   
354,51,It seemed as if my work associates refrained from criticizing me on account of my being within hearing distance. ,次のように思われた／まるで私の仕事の同僚達は差し控えた（かのように）・私を批判することを／理由で・私がいたことが／聞こえる距離内に。 ,同僚達は，私が聞こえるところにいたため私の批判を差し控えたかのようだった。 
355,51,The scandal surrounding the ambassador forced him to resign.  It looks as if his brilliant career as an elite diplomat is as good as over.  ,不祥事は／取り巻くところの・その大使を／強いた・彼に・辞任することを。次のようだ／まるで彼の輝かしい経歴が／エリート外交官としての／終わったも同然である（かのようだ）。 ,その大使は自分にまつわる不祥事によって辞任に追い込まれた。エリート外交官としての彼の輝かしい経歴はどうやら終わったも同然のようだ。   
356,51,“You look pale. What's the matter?” “I don't have any appetite. Neither the oily food nor the humid heat here agrees with me.” “You will adjust in a while.” ,「あなたは表情をしている・青ざめた。何が（具合の悪い）原因ですか？」「私はもたない・いかなる食欲も。両方ない・油を含んだ食べ物も湿気の多い暑さも／ここでの／合うことが・私に」「あなたは適応します／しばらくしたら」 ,「顔色が悪いけど，どうしたの？」「食欲が全然ないの。ここの油っこい食事も蒸し暑い気候も私には合わないわ」「しばらくすれば慣れるよ」   
357,51,You can hardly assess intelligence from tests.  Therefore， just because you get bad grades， it doesn't necessarily follow you are intellectually inferior. ,人はほとんど評価することができない・知能を／テスト（の成績）から。それゆえに／単に次の理由だけでは・人が取っているという・悪い成績を／それは必ずしも結論にはならない／その人が知的な面で劣っているという。 ,テストで知能を評価することはほとんど不可能です。従って，単に成績が悪いというだけでその人の知的レベルが低いと決めつけることはできないのです。   
358,52,There is hardly any doubt that their ambiguous reply is meant to delay the signing of the contract on purpose and extract more favorable terms from us. ,ほとんどいかなる疑いもない／以下のことに・彼らの曖昧な返事が意図されている（ことに）／遅らせることを・署名を／その契約の／わざと／そして引き出すことを・より都合の良い条件を／我々から。 ,先方が，曖昧な返事をして故意に契約を引き延ばし，我々からより有利な条件を引き出そうとしているのはほぼ間違いない。    
359,52,I share the housework with Betty， so I hardly ever do the laundry and she rarely， if ever， does the dishes or the cleaning.  ,私は分かち合っている・家事を／ベティと／だから／私はめったにしない・洗濯を／そして／彼女はめったにありません／たとえあるにせよ／することは・皿洗いもしくは掃除を。 ,私はベティと家事を分担しています。なので私はほとんど洗濯は行わず，ベティはめったに皿洗いや掃除をしません。    
360,52,You ought to have an eye for information.  Just as not every postage stamp is worthy of collection， not all information is worth gathering.  ,君達はもつべきだ・鑑定眼を／情報に対する。ちょうど次のように・全ての郵便切手に価値があるわけではない（ように）／収集の／／全ての情報が価値があるわけではない・収集の。 ,情報を見分ける目をもつべきです。全ての切手に収集の価値があるわけではないように，全ての情報が収集に値するわけではないのです。   
361,52,A literary work translated into a foreign language does not always convey the subtle nuances contained in the original. ,文学作品は／翻訳されたところの／外国語に／常に伝えているわけではない・微妙なニュアンスを／含まれているところの／原文に。 ,外国語に翻訳された文学作品は必ずしも原文の微妙なニュアンスを伝えてはいない。   
362,52,“The girl's story is so pathetic I can't read it without being moved to tears.” “Neither can I.  I can't read the last episode without crying.” ,「その少女の物語はとても悲しみをさそう／私がそれを読めないほど／心を動かされずに／（その結果）涙を流すまで」「同じく私もできない。私は読めない・最後の話を／泣かずに」 ,「その少女の物語はあまりに可哀想で，涙なしには読めない」「私もそう。最後のエピソードを読むと必ず泣いちゃうのよ」   
363,52,Jeff is fond of boasting， “People occasionally fail to retain their self-control but， in my case， reason never fails to prevail over emotion.” ,ジェフはとても好きです・自慢するのが／「人は時としてできない・維持することが・自分の自制心を／しかし／私の場合は／理性ができないことは一度もない・勝ることが／感情に」 ,ジェフはこう言って自慢するのがとても好きだ。「時折，人は自制心を保てなくなるけど，僕の場合はね，どんな時でも理性で感情を抑えることができるんだよ」  
364,52,The last thing the Christians and the Muslims wanted to do was ruin the fragile peace accord they had signed the previous year. ,最後のことは／（すなわちそれを）キリスト教徒とイスラム教徒がしたいと思った／台無しにすることであった・壊れやすい和平協定を／（すなわちそれに）彼らは調印していたのだが／その前の年に。 ,キリスト教徒とイスラム教徒の双方が最も望んでいなかったことは，両者が前年に調印した脆弱（ぜいじゃく）な和平協定を台無しにしてしまうことだった。   
365,53,“More haste， less speed.”  This expression is a paradox， not an irony.  Though both may sound similar， they are anything but the same. ,「より急ぐにつれて／より小さな速度になる」。この表現は逆説だ／皮肉ではなく。以下なのだが・両者は聞こえるかもしれない（のだが）・似ていると／それらは決して同じではない。 ,「急がば回れ」。この表現は「逆説」であって「皮肉」ではありません。両者は同じように聞こえるかもしれませんが，決して同じではありません。   
366,53,“I despise that man. He is sarcastic. Besides， he does nothing but find fault with us.” “You can say that again.  I have nothing but scorn for him， too.” ,「私は軽蔑している・あの男を。彼は皮肉っぽい。加えて／彼は何もしない／次のこと以外・私達のあら探しをすること（以外）」「あなたはそれを言ってもよい／もう一度でも。私は何も持たない／軽蔑以外に／彼に対して／同じく」 ,「あの男は最低ね。皮肉屋だし，それに私達のあらさがしばかり」「全く同感。僕もあの男には軽蔑以外の何も感じないよ」   
367,53,His response was one of ridicule. “I don't believe in that superstition.  It's ridiculous.  It has no solid scientific basis.  There is no concrete proof.” ,彼の反応はひとつだった／あざけりの。「私は信じない・その迷信（の正しさ）を。それはばかげている。それはもたない・確固とした科学的な根拠を。存在しない・具体的な証拠が」 ,彼はあざけりの反応を示した。「そんな迷信は信じませんね。ばかげています。確固たる科学的根拠がない。具体的な証拠がありませんよ」    
368,53,“Incredible!  It's beyond belief!  Betty says she fell in love with Jack， the coward.” “As the saying goes， there is no accounting for taste.” ,「信じられない。それは越えている・信じることを。ベティは言っている／彼女は恋をしたと／ジャックに／あの臆病者の」「ことわざが言うように／説明することはできない・好みを」 ,「信じられない。全く信じられないわ。ベティはあの臆病者のジャックのことが好きになったって言うのよ」「ことわざにもあるだろ。たで食う虫も好きずきって」   
369,53,This is how the moral story begins: “Once upon a time there lived a friendly， good-natured man and a cunning， narrow-minded neighbor.” ,これは・どのようにしてその道徳の話が始まるかである：／／「昔々／住んでいました・一人の友好的で人のよい男と，一人のずる賢く偏狭な隣人が」 ,このようにしてその訓話は始まる。「昔々，気さくで人のよい男と，ずる賢く頑固な隣人が暮らしておりました」  
370,53,Ahead of the post-Soviet republics lay a multitude of conflicts and frictions arising from profound mutual hatred and hostility. ,前方に／それらのソビエト後の共和国の／横たわっていた／多数の争いと摩擦が／生じたところの／深い相互の憎しみと敵意から。 ,ソ連崩壊後に生まれた共和国の前途には，相互に根付いた憎しみと敵意を発端とするたくさんの紛争と摩擦が待ちかまえていた。   
371,53,“I hold interpreters in high esteem.  I envy their impressive command of more than one language.” “So do I.  I can't help but admire them.” ,「私は抱いている・通訳者を／大きな尊敬の念で。私は羨ましく思う・彼らの素晴らしい運用能力を／複数の言語の」「同様です・私も。私はどうしようもない・次のこと以外に・彼らを素晴らしいと思う（以外に）」 ,「私は通訳者をとても尊敬しています。複数の言語を操る彼らの素晴らしい能力を羨ましく思います」「私もそう思います。素晴らしいというしかないですね」   
372,54,I entered the kitchen and turned on the electric heater， but hardly had I switched on the microwave oven when all the lights went out. ,私は入った・台所に／そして点けた・電気ストーブを／しかし／かろうじて点け終えたところだった・電子レンジを／以下の時・全ての明かりが消えた（時）。 ,台所に入って電気ストーブを点け，次に電子レンジを点けたとたん全ての明かりが消えた。   
373,54,No sooner had he gotten out of the limo than aggressive reporters rushed forward in force and asked him if he had taken bribes， but he declined to comment. ,より早く彼が達し終えていないほどだった・リムジンの外へ／以下より（早く）・強引な記者達がダッシュした時より（早く）／前方に／大挙して／そして彼に尋ねた時より／以下かどうかを・彼が受け取ったのか・賄賂を／しかし／彼は断った／コメントをすることを。 ,彼がリムジンを降りるや否や，強引な記者達が大挙して彼の元へ駆け寄り，彼に賄賂を受け取ったのかどうかを尋ねたが，彼はノーコメントだと言った。   
374,54,Should you find our service useful， further information can be obtained by contacting our office. Please feel free to e-mail or telephone us.  ,もしあなたが思うのでしたら・我々のサービスが・役に立つと／／さらなる情報が得られます／連絡を取ることによって・我々のオフィスに。どうぞ感じてください・気軽だと・電子メールを出すことや電話をすることが・我々に。 ,弊社のサービスがお役に立つようでしたら，オフィスにご連絡頂ければより詳しい情報を お知らせします。是非お気軽にメールもしくはお電話を下さい。   
375,54,“Why he acted like that I don't know.” “Ray has a double personality.  As a rule he is polite and gentle， but he can be rude and coarse from time to time.” ,「何故彼が行動したのか／そのように／私にはわからない」「レイはもっている・二重の性格を。通常は／彼は礼儀正しくそして温厚だ／しかし／彼はなりうる・無礼で粗暴に／時々」 ,「どうして彼があんな行動をしたのか私にはわからない」「レイは二重人格者なのよ。普段は礼儀正しく温厚なんだけど，時々失礼で粗暴な振る舞いをするのよ」 
376,54,Scratching his head， the section chief told me， “I regret to say that， ingenious though your method is， it can scarcely be regarded as practical.” ,引っかきながら・自分の頭を／課長は私に言った／「私は残念だ／言わなければならないのが／次のことを／創意工夫に富んで・君の手法はいるけれども／／それはほとんど見なされることはできない／実践的だと」 ,課長は頭をかきながら私に言った。「こう言うのも残念なんだがね，君の方法は創意工夫に富んでいるんだが，実用性に乏しいんだよ」    
377,54,The warrior was captured and tortured. Being forced as he was to beg for mercy， he nevertheless held himself back， thinking it would only humiliate him. ,その戦士は捕らえられて拷問された。強いられようとしていたが／彼は／慈悲を乞うよう／／彼はしかしながら自分を押しとどめた／考えて／それはただ自分に屈辱を与えるだけだと。 ,その戦士は捕らえられて拷問を受けた。彼は慈悲を乞うよう強いられたが，屈辱を味わうだけだと考え，思いとどまった。   
378,54,In the trial， the judge passed a light sentence on the accused， taking into account the fact that he had had an unhappy childhood. ,裁判の中で／裁判官は言い渡した・軽い刑を／その被告人に／持ち込んで／考慮の中に／事実を／以下の・被告人が（それより過去に）経験していたという・不幸な子供時代を。 ,その裁判で判事は，被告の不幸な生い立ちを考慮に入れ，軽い量刑を言い渡した。
379,55,The unexpected disaster brought home to us the reality that it is one thing to devise a splendid plan and quite another to put it into practice. ,その予期せぬ災害は実感させた／私達に／現実を／次の・それは一つのことだ／考え出すことは・素晴らしい案を／そして（それは）全く別のことだ／それを移すことは・実行に。 ,その予期せぬ災害は我々に，素晴らしい計画を立てることとそれを実行に移すことは全く別であるという現実を痛感させた。  
380,55,The experienced counselor urged the worried mother to keep in mind that resistance to parents is an inevitable part of growing up. ,その経験を積んだカウンセラーは強く勧めた・その心配した母親に・留めておくようにと／心の中に／以下のことを・反抗は／親への／避けられない部分である（ということを）／大人になることの。 ,経験豊かなカウンセラーは，心配する母親に対し，親への反抗は大人になるための避けて通れない過程だということを心に留めてほしいと言った。    
381,55,“I'm exhausted.” “I beg your pardon?” “I'm tired， so let's call it a day.” “No way!  We mustn't put off till tomorrow what we can do today.” ,「私は疲れ果てています」「もう一度言ってくれますか？」「私は疲れています／だから／切りあげましょう」「絶対にだめです。我々は先延ばしにしてはならない／明日まで／私達ができることを・今日」 ,「くたくただわ」「何て言ったの？」「疲れたからもう切り上げましょうよ」「だめだめ。今日できることを明日に延ばしてはいけない」   
382,55,Sleep is to the brain what food is to the body.  That is to say， if deprived of adequate sleep， the brain cannot function properly. ,睡眠は等しい／脳にとって／食物が何であるかに／肉体にとって。言い換えると／もし奪い去られたら／十分な睡眠を／／脳は機能できない／正しく。 ,睡眠と脳の関係は，食物と肉体の関係と同じです。つまり，十分な睡眠が与えられないと脳は正常に機能できないのです。   
383,55,It appears that fresh evidence has lately come to light which suggests that the witness's testimony in court may have been made up. ,それが様子である／次のことが・新たな証拠が最近明るみに出た／すなわちそれ（＝証拠）は示唆している／次のことを・証人の証言が／法廷での／でっち上げられたのかもしれないと。 ,その証人の法廷での証言がねつ造であった可能性があることを示す新たな証拠が最近明らかになったようです。   
384,55,Jack's account of what occurred and why was concise and precise. In contrast， Andy's was redundant and not quite accurate. ,ジャックの報告は／何が起こったのかと何故（それが起こったの）かの／簡潔で正確だった。対照的に／アンディの（報告）は無駄があり，そして完全に正確ではなかった。 ,起こったことの内容とその原因に関するジャックの報告は簡潔で正確だったが，対照的にアンディの報告は冗長で，また不正確なところがあった。   
385,55,“If the recession drags on， wages will be frozen or lowered.” “I hope not. Wage earners and salaried workers alike already find it hard to make ends meet.” ,「もしこの不況が長引けば／／賃金は凍結されるか引き下げられる」「私は願う・そうならないことを。賃金労働者と給与労働者は同様に，すでに思っている・それが・難しいと／収支の帳尻を合わせることが」 ,「このまま不況が長引けば賃金は凍結されるか引き下げられることになる」「そうならないことを願うよ。すでに賃金労働者も給与所得者も家計のやりくりに苦労しているのだから」   
386,56,An estimate submitted by a think tank indicated that by 2002 the budget deficit would amount to 430 trillion yen and the trade surplus 130 billion dollars. ,概算は／提出されたところの／シンクタンクによって／示していた／次のことを・2002年までに／予算の赤字は（総額が）達すると・430兆円に／そして貿易の黒字が／1300億ドルに。 ,あるシンクタンクが提出した推計では，2002年までに予算の赤字は430兆円になり，貿易黒字は1300億ドルに達するとのことであった。   
387,56,The products made of this type of vinyl have one negative feature in common; they give off poisonous gas， namely dioxin， if burnt at low temperatures.  ,製品は／作られているところの・この種のビニールで／もっている・一つの思わしくない特徴を／共通して／／それらは発する・有毒なガスを／具体的に言うとダイオキシンを／もし燃やされたら／低い温度で。 ,この種類のビニールでできた製品には一つ共通したマイナスの特徴があります。低温で燃やすと有毒ガス，つまりダイオキシンが発生するのです。   
388,56,When interviewed， he blamed the lost match on the umpire's decision. “To put it bluntly， I was defeated by the umpire， not by my opponent.” ,時に・インタビューされた（時に）／彼はせいにした・負かされた試合を／審判の判定の。「それを言えば・あからさまに／私は打ち負かされた／審判によって／私の対戦相手ではなく」 ,インタビューを受けて彼は試合の敗因が審判の判定にあると述べた。「はっきり言えば，俺が打ち負かされた相手は，対戦相手じゃなくて審判だ」   
389,56,It goes without saying that children， as well as grown-ups， have fundamental human rights， as stated and guaranteed in the constitution. ,それは言うまでもない／次のことは・子供達が／大人達と同様に／もっているのは・基本的な人権を／以下のように・（それが）明記され，また保証されている（ように）／憲法の中で。 ,憲法に明記され保証されているように，大人と同様，子供にも基本的人権があることは言うまでもない。   
390,56,One of the principles on which our judicial system is founded is the assumption that one is presumed innocent until proven guilty. ,一つは／原則の／すなわちその上に・我々の司法制度が築かれているのだが／想定である／以下の・人は考えられる（という）・無実だと／までは・証明される（までは）・有罪だと。 ,我々の司法制度の土台となる原則の一つは，何人も有罪が証明されるまでは無実だと見なされるという考え方である。   
391,56,He complained， “We have some rigid rules to observe while on duty.  For instance， we are strictly prohibited from smoking and eating.” ,彼は不満を言った／「我々はもっている・幾つかの厳格なルールを／守るべき／間に・勤務している（間に）。例えば／我々は厳しく禁じられて（妨げられて）いる／以下から・タバコを吸うことや物を食べること（から）」 ,彼はこう不満を述べた。「我々には勤務中に守らねばならない厳格な規則がいくつかあってね。例えばタバコを吸ったり物を食べたりするのは厳禁なんだよ」     
392,56,Make sure you bend your legs when lifting a heavy load; otherwise， you're liable to injure your back muscles by putting too much strain on them. ,確実にしなさい／あなたが曲げるのを・あなたの脚を／以下の時には・持ち上げる（時には）・重い荷物を／／そうしなかったら／あなたは可能性が高い・傷める・あなたの背中の筋肉を／置くことによって・過度の負担を／それら（＝背中の筋肉）に。 ,重い荷物を持ち上げるときには必ず脚を曲げるようにしてください。そうしないと負荷がかかりすぎて背中の筋肉を傷めかねません。   
393,57,Following two fighter planes， a majestic bomber called the B-59 took off and gained velocity and altitude， as if defying the law of gravity.  ,続いて・２機の戦闘機に（続いて）／威風堂々とした爆撃機が／Ｂ59と呼ばれるところの／離陸した／そして増した・速度と高度を／まるで背くかのように・法則に／重力の。 ,２機の戦闘機に続いて，Ｂ59という威風堂々とした爆撃機が飛び立ち，まるで重力の法則に背くかのように，速度と高度を増していった。   
